"","PROBEID","UNIPROT"
"22165","204564_at","B3KWT8"
"22166","204564_at","B4DTN5"
"22167","204564_at","Q3KNV8"
"22168","204565_at","Q9NPJ3"
"22169","204566_at","A0A0S2Z4M2"
"22170","204566_at","O15297"
"22171","204567_s_at","P45844"
"22172","204568_at","Q6ZNE5"
"22173","204569_at","A0A024RD59"
"22174","204569_at","Q9UPZ9"
"22175","204569_at","B3KQG4"
"22176","204570_at","P24310"
"22177","204570_at","Q6FGI7"
"22178","204571_x_at","Q9Y237"
"22179","204572_s_at","Q9Y237"
"22180","204573_at","Q9UKG9"
"22181","204574_s_at","Q99542"
"22182","204575_s_at","Q99542"
"22183","204576_s_at","J3KNW5"
"22184","204576_s_at","Q96AJ1"
"22185","204577_s_at","J3KNW5"
"22186","204577_s_at","Q96AJ1"
"22187","204578_at","Q6PFW1"
"22188","204578_at","B7WPL9"
"22189","204579_at","B4DVP5"
"22190","204579_at","J3KPQ0"
"22191","204579_at","P22455"
"22192","204580_at","P39900"
"22193","204581_at","P20273"
"22194","204581_at","Q0EAF5"
"22195","204582_s_at","P07288"
"22196","204582_s_at","Q546G3"
"22197","204583_x_at","P07288"
"22198","204583_x_at","Q546G3"
"22199","204584_at","P32004"
"22200","204585_s_at","P32004"
"22201","204586_at","Q9UPA5"
"22202","204587_at","O95258"
"22203","204587_at","B4DMK1"
"22204","204587_at","F6SL11"
"22205","204588_s_at","A0A0S2Z502"
"22206","204588_s_at","Q9UM01"
"22207","204589_at","A0A024RBL3"
"22208","204589_at","O60285"
"22209","204590_x_at","Q96AX1"
"22210","204591_at","O00533"
"22211","204591_at","A0A087X0M8"
"22212","204592_at","P78352"
"22213","204592_at","B9EGL1"
"22214","204592_at","B7Z647"
"22215","204592_at","B7Z4H2"
"22216","204593_s_at","B0QY95"
"22217","204593_s_at","Q9H0J7"
"22218","204593_s_at","Q9NQG6"
"22219","204593_s_at","A0A024R1L3"
"22220","204594_s_at","B0QY95"
"22221","204594_s_at","Q9H0J7"
"22222","204594_s_at","Q9NQG6"
"22223","204594_s_at","A0A024R1L3"
"22224","204595_s_at","P52823"
"22225","204596_s_at","P52823"
"22226","204597_x_at","P52823"
"22227","204598_at","O94941"
"22228","204599_s_at","Q13084"
"22229","204600_at","P54753"
"22230","204601_at","O75113"
"22231","204602_at","I1W660"
"22232","204602_at","O94907"
"22233","204603_at","A8K5H6"
"22234","204603_at","Q9UQ84"
"22235","204604_at","O94921"
"22236","204604_at","B4DK59"
"22237","204604_at","E7EUK8"
"22238","204605_at","Q99675"
"22239","204606_at","O00585"
"22240","204606_at","Q6ICR7"
"22241","204607_at","P54868"
"22242","204607_at","A0A140VJL2"
"22243","204608_at","A0A024RDL8"
"22244","204608_at","P04424"
"22245","204608_at","A0A0S2Z316"
"22246","204609_at","Q15834"
"22247","204610_s_at","Q15834"
"22248","204611_s_at","A0A024R593"
"22249","204611_s_at","Q15173"
"22250","204612_at","A0A024R7Y9"
"22251","204612_at","P61925"
"22252","204613_at","P16885"
"22253","204614_at","P05120"
"22254","204615_x_at","Q13907"
"22255","204616_at","A0A087WTB8"
"22256","204616_at","P15374"
"22257","204616_at","A0A140VJZ4"
"22258","204617_s_at","Q96AP0"
"22259","204618_s_at","Q06547"
"22260","204618_s_at","A0A024R5X6"
"22261","204618_s_at","A0A024R5R5"
"22262","204619_s_at","P13611"
"22263","204619_s_at","Q86W61"
"22264","204619_s_at","A0A024RAL1"
"22265","204619_s_at","Q6MZK8"
"22266","204619_s_at","A0A024RAP3"
"22267","204619_s_at","A0A024RAQ9"
"22268","204619_s_at","Q59FG9"
"22269","204620_s_at","P13611"
"22270","204620_s_at","Q86W61"
"22271","204620_s_at","A0A024RAL1"
"22272","204620_s_at","Q6MZK8"
"22273","204620_s_at","A0A024RAP3"
"22274","204620_s_at","A0A024RAQ9"
"22275","204620_s_at","Q59FG9"
"22276","204621_s_at","F1D8N6"
"22277","204621_s_at","P43354"
"22278","204621_s_at","Q53EL4"
"22279","204621_s_at","F1DAL2"
"22280","204622_x_at","F1D8N6"
"22281","204622_x_at","P43354"
"22282","204622_x_at","Q53EL4"
"22283","204622_x_at","F1DAL2"
"22284","204623_at","A0A0A6YYJ4"
"22285","204623_at","Q07654"
"22286","204624_at","A0A024RDX3"
"22287","204624_at","B7ZLR4"
"22288","204624_at","P35670"
"22289","204624_at","B7ZLR3"
"22290","204624_at","E7ET55"
"22291","204625_s_at","P05106"
"22292","204626_s_at","P05106"
"22293","204627_s_at","P05106"
"22294","204628_s_at","P05106"
"22295","204629_at","Q9HBI1"
"22296","204629_at","A0A087WZB5"
"22297","204630_s_at","O95249"
"22298","204630_s_at","E9PCW1"
"22299","204631_at","Q9UKX2"
"22300","204632_at","O75676"
"22301","204632_at","E9PJN1"
"22302","204632_at","B4DPV1"
"22303","204632_at","A0PJF8"
"22304","204633_s_at","O75582"
"22305","204634_at","P51957"
"22306","204634_at","Q05DF6"
"22307","204635_at","O75582"
"22308","204636_at","Q9UMD9"
"22309","204637_at","P01215"
"22310","204637_at","Q6I9S8"
"22311","204637_at","A0A087WYZ4"
"22312","204638_at","A0A024R7F8"
"22313","204638_at","P13686"
"22314","204639_at","A0A0S2Z381"
"22315","204639_at","P00813"
"22316","204639_at","F5GWI4"
"22317","204640_s_at","O43791"
"22318","204641_at","F6U4U2"
"22319","204641_at","P51955"
"22320","204642_at","P21453"
"22321","204643_s_at","Q16206"
"22322","204643_s_at","Q32ND0"
"22323","204644_at","Q16206"
"22324","204644_at","Q32ND0"
"22325","204645_at","B4DH21"
"22326","204645_at","O60583"
"22327","204646_at","Q12882"
"22328","204647_at","Q9NSC5"
"22329","204648_at","A0A140VJE6"
"22330","204648_at","P16066"
"22331","204649_at","Q12815"
"22332","204649_at","F8W130"
"22333","204650_s_at","O95704"
"22334","204650_s_at","Q59EH2"
"22335","204650_s_at","Q96DX9"
"22336","204651_at","A0A024R770"
"22337","204651_at","Q16656"
"22338","204651_at","A0A024R774"
"22339","204652_s_at","A0A024R770"
"22340","204652_s_at","Q16656"
"22341","204652_s_at","A0A024R774"
"22342","204653_at","P05549"
"22343","204654_s_at","P05549"
"22344","204655_at","D0EI67"
"22345","204655_at","P13501"
"22346","204656_at","Q15464"
"22347","204657_s_at","Q15464"
"22348","204658_at","Q13595"
"22349","204658_at","Q549U1"
"22350","204659_s_at","P55789"
"22351","204660_at","P55789"
"22352","204661_at","P31358"
"22353","204661_at","V9HWN9"
"22354","204662_at","O43303"
"22355","204663_at","Q16798"
"22356","204663_at","Q6TCH8"
"22357","204663_at","B2R995"
"22358","204664_at","B2R7C7"
"22359","204664_at","P05187"
"22360","204665_at","Q9BRV8"
"22361","204666_s_at","Q9BRV8"
"22362","204667_at","P55317"
"22363","204668_at","Q9Y225"
"22364","204669_s_at","Q9Y225"
"22365","204670_x_at","Q30154"
"22366","204670_x_at","P01912"
"22367","204670_x_at","Q5Y7D1"
"22368","204670_x_at","D7RIH8"
"22369","204670_x_at","P01911"
"22370","204670_x_at","Q29974"
"22371","204670_x_at","X5DNQ0"
"22372","204670_x_at","P13762"
"22373","204670_x_at","X5D2U9"
"22374","204671_s_at","B7Z3D2"
"22375","204671_s_at","Q9Y2G4"
"22376","204672_s_at","B7Z3D2"
"22377","204672_s_at","Q9Y2G4"
"22378","204673_at",NA
"22379","204674_at","Q12912"
"22380","204675_at","P18405"
"22381","204675_at","B7Z4D8"
"22382","204676_at","Q96B77"
"22383","204677_at","P33151"
"22384","204677_at","Q59EA3"
"22385","204678_s_at","A0A024R3T2"
"22386","204678_s_at","O00180"
"22387","204679_at","A0A024R3T2"
"22388","204679_at","O00180"
"22389","204680_s_at","A8MQ07"
"22390","204680_s_at","Q5JPD2"
"22391","204680_s_at","Q92565"
"22392","204681_s_at","A8MQ07"
"22393","204681_s_at","Q5JPD2"
"22394","204681_s_at","Q92565"
"22395","204682_at","Q14767"
"22396","204683_at","P13598"
"22397","204683_at","Q6FHE2"
"22398","204684_at","Q15818"
"22399","204685_s_at","A0A024R2K6"
"22400","204685_s_at","Q01814"
"22401","204685_s_at","A0A024R2E4"
"22402","204685_s_at","Q4LE63"
"22403","204686_at","A0A024R499"
"22404","204686_at","P35568"
"22405","204687_at","Q6UWI2"
"22406","204688_at","O43556"
"22407","204688_at","B4DP78"
"22408","204688_at","E9PEH6"
"22409","204688_at","C9JR67"
"22410","204688_at","A0A0S2Z4P5"
"22411","204689_at","Q03014"
"22412","204690_at","Q9UNK0"
"22413","204691_x_at","O60733"
"22414","204692_at","O75427"
"22415","204692_at","Q8TEE9"
"22416","204692_at","A0A087WYF9"
"22417","204693_at","Q00587"
"22418","204694_at","P02771"
"22419","204695_at","A0A024R2S4"
"22420","204695_at","P30304"
"22421","204695_at","A0A024R2R6"
"22422","204695_at","K7N7S0"
"22423","204695_at","D8KXX0"
"22424","204696_s_at","A0A024R2S4"
"22425","204696_s_at","P30304"
"22426","204696_s_at","A0A024R2R6"
"22427","204696_s_at","K7N7S0"
"22428","204696_s_at","D8KXX0"
"22429","204697_s_at","P10645"
"22430","204697_s_at","Q86T07"
"22431","204697_s_at","G5E968"
"22432","204698_at","Q96AZ6"
"22433","204699_s_at","Q68CQ4"
"22434","204700_x_at","Q68CQ4"
"22435","204701_s_at","Q53HB6"
"22436","204701_s_at","Q9UBI4"
"22437","204701_s_at","H3BST3"
"22438","204702_s_at","Q9Y4A8"
"22439","204703_at","B3KX42"
"22440","204703_at","Q13099"
"22441","204703_at","A0A140VJL7"
"22442","204704_s_at","A0A024R145"
"22443","204704_s_at","P05062"
"22444","204705_x_at","A0A024R145"
"22445","204705_x_at","P05062"
"22446","204706_at","Q9NRR6"
"22447","204707_s_at","B4DEW2"
"22448","204707_s_at","P31152"
"22449","204707_s_at","K7ELV1"
"22450","204708_at","B4DEW2"
"22451","204708_at","P31152"
"22452","204708_at","K7ELV1"
"22453","204709_s_at","Q02241"
"22454","204710_s_at","Q9Y4P8"
"22455","204710_s_at","A0A024R823"
"22456","204711_at","Q2KHM9"
"22457","204712_at","Q9Y5W5"
"22458","204713_s_at","P12259"
"22459","204714_s_at","P12259"
"22460","204715_at","A0A024R397"
"22461","204715_at","Q96RD7"
"22462","204716_at","Q05CP8"
"22463","204716_at","Q16204"
"22464","204717_s_at","Q14542"
"22465","204717_s_at","G5E943"
"22466","204717_s_at","Q96FB2"
"22467","204718_at","J3KQU5"
"22468","204718_at","O15197"
"22469","204718_at","F8WCM8"
"22470","204719_at","O94911"
"22471","204719_at","A0A0A0MSU4"
"22472","204719_at","A0A024R8L6"
"22473","204720_s_at","O75061"
"22474","204721_s_at","O75061"
"22475","204722_at","A0A024R3H7"
"22476","204722_at","Q9NY72"
"22477","204723_at","A0A024R3H7"
"22478","204723_at","Q9NY72"
"22479","204724_s_at","Q14050"
"22480","204725_s_at","P16333"
"22481","204725_s_at","A0A0S2Z4Y3"
"22482","204726_at","B7Z9B1"
"22483","204726_at","P55290"
"22484","204726_at","B7Z3H7"
"22485","204727_at","O75717"
"22486","204728_s_at","O75717"
"22487","204729_s_at","Q16623"
"22488","204729_s_at","Q75ME0"
"22489","204730_at","Q9UJD0"
"22490","204731_at","A0A0A8KWK3"
"22491","204731_at","Q03167"
"22492","204732_s_at","P36406"
"22493","204733_at","A0A024R4J8"
"22494","204733_at","Q92876"
"22495","204734_at","B3KVF5"
"22496","204734_at","P19012"
"22497","204735_at","P27815"
"22498","204736_s_at","Q6UVK1"
"22499","204737_s_at","P12883"
"22500","204737_s_at","P13533"
"22501","204738_s_at","O00522"
"22502","204738_s_at","A4D1F7"
"22503","204739_at","Q03188"
"22504","204740_at","B4DL25"
"22505","204740_at","Q969H4"
"22506","204740_at","G3V160"
"22507","204740_at","Q53GM7"
"22508","204741_at","Q96G01"
"22509","204741_at","A8MVZ6"
"22510","204742_s_at","Q9NTI5"
"22511","204743_at","Q9UI15"
"22512","204744_s_at","P41252"
"22513","204744_s_at","Q6P0M4"
"22514","204744_s_at","Q7L4K8"
"22515","204745_x_at","P13640"
"22516","204746_s_at","A0A024R1J5"
"22517","204746_s_at","Q9NRD5"
"22518","204747_at","O14879"
"22519","204747_at","Q5T765"
"22520","204748_at","P35354"
"22521","204749_at","Q8IYV1"
"22522","204749_at","Q99457"
"22523","204750_s_at","Q02487"
"22524","204751_x_at","Q02487"
"22525","204752_x_at","Q9UGN5"
"22526","204753_s_at","Q16534"
"22527","204754_at","Q16534"
"22528","204755_x_at","Q16534"
"22529","204756_at","Q13163"
"22530","204756_at","A0A024R5X5"
"22531","204756_at","A0A024R5Y2"
"22532","204757_s_at","O14523"
"22533","204758_s_at","O14523"
"22534","204759_at","O95199"
"22535","204759_at","B4DWG0"
"22536","204759_at","Q59FB7"
"22537","204759_at","B4E372"
"22538","204760_s_at","F1D8S3"
"22539","204760_s_at","P20393"
"22540","204760_s_at","P10827"
"22541","204760_s_at","Q6FH41"
"22542","204761_at","Q92738"
"22543","204761_at","X6RAB3"
"22544","204762_s_at","B3KP89"
"22545","204762_s_at","P09471"
"22546","204762_s_at","Q8N6I9"
"22547","204762_s_at","Q6AWC5"
"22548","204763_s_at","B3KP89"
"22549","204763_s_at","P09471"
"22550","204763_s_at","Q8N6I9"
"22551","204763_s_at","Q6AWC5"
"22552","204764_at","P49356"
"22553","204764_at","B4DL54"
"22554","204765_at","Q12774"
"22555","204766_s_at","A0A024R819"
"22556","204766_s_at","P36639"
"22557","204766_s_at","A0A024R858"
"22558","204767_s_at","P39748"
"22559","204767_s_at","Q6FHX6"
"22560","204768_s_at","P39748"
"22561","204768_s_at","Q6FHX6"
"22562","204769_s_at","Q03519"
"22563","204769_s_at","X5CMH5"
"22564","204769_s_at","Q5JNW1"
"22565","204769_s_at","Q9UP03"
"22566","204770_at","Q03519"
"22567","204770_at","X5CMH5"
"22568","204770_at","Q5JNW1"
"22569","204770_at","Q9UP03"
"22570","204771_s_at","A0A087WY09"
"22571","204771_s_at","Q15361"
"22572","204771_s_at","A0A024R8C1"
"22573","204772_s_at","A0A087WY09"
"22574","204772_s_at","Q15361"
"22575","204772_s_at","A0A024R8C1"
"22576","204773_at","Q14626"
"22577","204773_at","Q5VZ79"
"22578","204774_at","P22794"
"22579","204775_at","Q13112"
"22580","204776_at","E7ES19"
"22581","204776_at","P35443"
"22582","204776_at","B7Z832"
"22583","204777_s_at","A0A024RE19"
"22584","204777_s_at","P21145"
"22585","204778_x_at","P09629"
"22586","204779_s_at","P09629"
"22587","204780_s_at","P25445"
"22588","204780_s_at","K9J972"
"22589","204780_s_at","Q59FU8"
"22590","204781_s_at","P25445"
"22591","204781_s_at","K9J972"
"22592","204781_s_at","Q59FU8"
"22593","204782_at","A0A140VKD2"
"22594","204782_at","P58340"
"22595","204782_at","Q5HYH4"
"22596","204782_at","Q2TLE4"
"22597","204782_at","A0A0S2Z4U8"
"22598","204782_at","B2RD48"
"22599","204782_at","A0A0S2Z4A4"
"22600","204783_at","A0A140VKD2"
"22601","204783_at","P58340"
"22602","204783_at","Q5HYH4"
"22603","204783_at","Q2TLE4"
"22604","204783_at","A0A0S2Z4U8"
"22605","204783_at","B2RD48"
"22606","204783_at","A0A0S2Z4A4"
"22607","204784_s_at","A0A140VKD2"
"22608","204784_s_at","P58340"
"22609","204784_s_at","Q5HYH4"
"22610","204784_s_at","Q2TLE4"
"22611","204784_s_at","A0A0S2Z4U8"
"22612","204784_s_at","B2RD48"
"22613","204784_s_at","A0A0S2Z4A4"
"22614","204785_x_at","P48551"
"22615","204785_x_at","Q9BUA0"
"22616","204786_s_at","P48551"
"22617","204786_s_at","Q9BUA0"
"22618","204787_at","Q9Y279"
"22619","204788_s_at","P50336"
"22620","204789_at","O95466"
"22621","204790_at","O15105"
"22622","204790_at","B3KYA8"
"22623","204791_at","H9NIM3"
"22624","204791_at","P13056"
"22625","204791_at","H9NIM2"
"22626","204792_s_at","Q96RY7"
"22627","204793_at","Q5JY77"
"22628","204794_at","Q05923"
"22629","204795_at","B3KQA4"
"22630","204795_at","P79522"
"22631","204795_at","Q96QB9"
"22632","204796_at","O00423"
"22633","204797_s_at","O00423"
"22634","204798_at","P10242"
"22635","204798_at","Q708E9"
"22636","204799_at","O75132"
"22637","204800_s_at","A0PJE2"
"22638","204801_s_at","A0PJE2"
"22639","204802_at","A0A024R6X0"
"22640","204802_at","P55042"
"22641","204803_s_at","A0A024R6X0"
"22642","204803_s_at","P55042"
"22643","204804_at","P19474"
"22644","204805_s_at","Q92522"
"22645","204806_x_at","P30511"
"22646","204806_x_at","Q5JZ48"
"22647","204806_x_at","Q5JZ47"
"22648","204807_at","G3V1K2"
"22649","204807_at","Q9Y2B1"
"22650","204808_s_at","G3V1K2"
"22651","204808_s_at","Q9Y2B1"
"22652","204809_at","A0A024R5X7"
"22653","204809_at","O76031"
"22654","204810_s_at","B2R892"
"22655","204810_s_at","P06732"
"22656","204811_s_at","Q9NY47"
"22657","204811_s_at","C9JE82"
"22658","204812_at","O43264"
"22659","204813_at","A0A286YF97"
"22660","204813_at","P53779"
"22661","204813_at","Q499Y8"
"22662","204813_at","A8MWW6"
"22663","204813_at","A0A1P0B7D2"
"22664","204813_at","A0A286YFD7"
"22665","204813_at","A0A286YEQ7"
"22666","204813_at","D6RJF9"
"22667","204813_at","A0A286YEQ0"
"22668","204813_at","A0A286YFN2"
"22669","204813_at","A0A286YES0"
"22670","204813_at","I6L9F3"
"22671","204813_at","A0A286YF02"
"22672","204813_at","D6RCB1"
"22673","204814_at","Q9ULU8"
"22674","204814_at","F1T0E5"
"22675","204815_s_at","Q14147"
"22676","204816_s_at","Q14147"
"22677","204817_at","Q14674"
"22678","204818_at","P37059"
"22679","204819_at","A0A024R9Y5"
"22680","204819_at","P98174"
"22681","204820_s_at","O00478"
"22682","204820_s_at","A0A024R042"
"22683","204820_s_at","P78410"
"22684","204820_s_at","A8K4B5"
"22685","204821_at","O00478"
"22686","204821_at","A0A024R042"
"22687","204822_at","P33981"
"22688","204823_at","Q8IVL0"
"22689","204824_at","E5KNL5"
"22690","204824_at","Q14249"
"22691","204825_at","Q14680"
"22692","204825_at","B7Z1G6"
"22693","204826_at","Q59HD0"
"22694","204826_at","P41002"
"22695","204827_s_at","Q59HD0"
"22696","204827_s_at","P41002"
"22697","204828_at","Q99638"
"22698","204829_s_at","P14207"
"22699","204830_x_at","A0A024R0S1"
"22700","204830_x_at","Q15238"
"22701","204831_at","P49336"
"22702","204832_s_at","P36894"
"22703","204833_at","O94817"
"22704","204834_at","A4D1B8"
"22705","204834_at","Q14314"
"22706","204835_at","A6NMQ1"
"22707","204835_at","P09884"
"22708","204836_at","P23378"
"22709","204837_at","Q96QG7"
"22710","204838_s_at","Q9UHC1"
"22711","204838_s_at","Q2M1Z1"
"22712","204839_at","Q969H6"
"22713","204840_s_at","Q15075"
"22714","204841_s_at","Q15075"
"22715","204842_x_at","A0A024R2W3"
"22716","204842_x_at","A8KAH7"
"22717","204842_x_at","P13861"
"22718","204842_x_at","A0A0S2Z472"
"22719","204843_s_at","A0A024R2W3"
"22720","204843_s_at","A8KAH7"
"22721","204843_s_at","P13861"
"22722","204843_s_at","A0A0S2Z472"
"22723","204844_at","Q07075"
"22724","204845_s_at","Q07075"
"22725","204846_at","A5PL27"
"22726","204846_at","P00450"
"22727","204847_at","O95625"
"22728","204847_at","Q59H97"
"22729","204848_x_at","D9YZU8"
"22730","204848_x_at","P69891"
"22731","204848_x_at","D9YZU9"
"22732","204848_x_at","P69892"
"22733","204849_at","Q86TP4"
"22734","204849_at","Q9UL49"
"22735","204850_s_at","O43602"
"22736","204850_s_at","A8K340"
"22737","204850_s_at","H3BLV5"
"22738","204850_s_at","A0A1B0GWD1"
"22739","204851_s_at","O43602"
"22740","204851_s_at","A8K340"
"22741","204851_s_at","H3BLV5"
"22742","204851_s_at","A0A1B0GWD1"
"22743","204852_s_at","B4DZD9"
"22744","204852_s_at","P35236"
"22745","204852_s_at","A0A024R9A7"
"22746","204853_at","A0A024R411"
"22747","204853_at","Q13416"
"22748","204854_at","Q8IVL6"
"22749","204855_at","A0A024R2B6"
"22750","204855_at","P36952"
"22751","204856_at","Q9Y2A9"
"22752","204857_at","Q9Y6D9"
"22753","204858_s_at","B2RBL3"
"22754","204858_s_at","E5KRG5"
"22755","204858_s_at","P19971"
"22756","204859_s_at","O14727"
"22757","204860_s_at","Q13075"
"22758","204861_s_at","Q13075"
"22759","204862_s_at","Q13232"
"22760","204863_s_at","A0A0A0N0L2"
"22761","204863_s_at","P40189"
"22762","204863_s_at","Q17RA0"
"22763","204864_s_at","A0A0A0N0L2"
"22764","204864_s_at","P40189"
"22765","204864_s_at","Q17RA0"
"22766","204865_at","P07451"
"22767","204865_at","V9HWA3"
"22768","204866_at","A0A024R1A2"
"22769","204866_at","Q92613"
"22770","204867_at","P30047"
"22771","204868_at","Q14197"
"22772","204869_at","P16519"
"22773","204870_s_at","P16519"
"22774","204871_at","B4DPR9"
"22775","204871_at","Q99551"
"22776","204872_at","Q04727"
"22777","204873_at","O43933"
"22778","204873_at","A0A0C4DG33"
"22779","204873_at","B4DER6"
"22780","204874_x_at","O94812"
"22781","204875_s_at","O60547"
"22782","204876_at","O15015"
"22783","204877_s_at","Q9UL54"
"22784","204878_s_at","Q9UL54"
"22785","204879_at","Q86YL7"
"22786","204880_at","B4DEE8"
"22787","204880_at","P16455"
"22788","204881_s_at","A0A024R157"
"22789","204881_s_at","Q16739"
"22790","204882_at","P42331"
"22791","204882_at","V9HWC8"
"22792","204883_s_at","A4D2F2"
"22793","204883_s_at","O60921"
"22794","204884_s_at","A4D2F2"
"22795","204884_s_at","O60921"
"22796","204885_s_at","Q13421"
"22797","204886_at","O00444"
"22798","204887_s_at","O00444"
"22799","204888_s_at","B4DS86"
"22800","204888_s_at","O76050"
"22801","204889_s_at","B4DS86"
"22802","204889_s_at","O76050"
"22803","204890_s_at","A0A0S2Z3Y8"
"22804","204890_s_at","P06239"
"22805","204890_s_at","A0A0S2Z3Y4"
"22806","204890_s_at","Q573B4"
"22807","204891_s_at","A0A0S2Z3Y8"
"22808","204891_s_at","P06239"
"22809","204891_s_at","A0A0S2Z3Y4"
"22810","204891_s_at","Q573B4"
"22811","204892_x_at","P68104"
"22812","204892_x_at","Q6IPS9"
"22813","204893_s_at","O95405"
"22814","204894_s_at","Q16853"
"22815","204894_s_at","Q9UEU7"
"22816","204895_x_at","A0A0G2JS65"
"22817","204895_x_at","A0T3F4"
"22818","204895_x_at","Q99102"
"22819","204895_x_at","E9PDY6"
"22820","204896_s_at","A0PJF5"
"22821","204896_s_at","P35408"
"22822","204897_at","A0PJF5"
"22823","204897_at","P35408"
"22824","204898_at","O75446"
"22825","204899_s_at","O75446"
"22826","204900_x_at","O75446"
